authors,text
2,Subject: RE:         party girl
2,Subject:  RE:            sleeping.
2,Subject: RE:            what are you doing tonight?
2,Subject:  RE:               that shouldn't be a problem.
2,Subject: RE:               don't worry.  you and jen just need to be ready to party.
2,"Subject:  RE:                  good, glad you're excited.  don't forget to bring some   fun"
2,Subject: RE:                  i will.  i will sleep in the middle.  sat is going to be
2,Subject:  RE:                     i did not.  i got up and when i came back you were      sleeping
2,Subject: RE:                     i slept on the edge.  you kept tugging on the covers
2,"Subject:  RE:                        whatever, you were taking up the whole entire bed   last"
2,Subject: RE:                        stay at your place even though you are a bed hog
2,Subject:  RE:                           what's that?
2,Subject: RE:                           yep.  looks like i found the formula.
2,Subject:  RE:                              are you having a better day today?
2,Subject: RE:                              you are so mean.  why can't you be sweet like
2,"Subject:  RE:                                 whatever, i know you were kidding, so was   i."
2,Subject: RE:                                 just kidding.  you need to relax a little.
2,Subject:  RE:                                    you are a jerk
2,Subject: RE:                                    i am going to the strip club.  do you
2,Subject:  RE:                                        you'll be fine
2,Subject: RE:                                       i resent that too
2,Subject:  RE:                                          why? it's true.  i resent the   fact
2,Subject: RE:                                          i resent that last comment
2,"Subject:  RE:                                             exactly, see, worthless."
2,Subject: RE:                                             i am gonna buy you a bmw
2,"Subject:  RE:                                                whatever, from now on i   just"
2,Subject: RE:                                                it is so easy b/c you get
2,Subject:  RE:                                                   you love trying to get   on
2,Subject: RE:                                                   you have such a temper.
2,"Subject:  RE:                                                      matt, it's cool.  i   was"
2,Subject: RE:                                                      just chill girl.
2,Subject:  RE:                                                         i'm not getting      worked
2,Subject: RE:                                                         it isn't that big
2,"Subject:  RE:                                                            no, i'm not.   by"
2,Derek-Here is the notice that was sent out by PG&E on Friday.  This notice would not allow cycle 4 gas to flow.
2,Subject:FW: NOTICE TO SHIPPERS ON THE PG&E SYSTEM---------------------- Forwarded by Daniel Lisk/NA/Enron on 05/14/2001 11:05 AM ---------------------------
2,lisa lisa- what have you been up to?  you still moving to india or is your buddy moving back here.
2,i thought i won the tie breaker.  what happened?
2,yeah 
2,Subject:RE:sounds exciting.  want to go to dinner with me before you have your 'matttime'?
2,Subject: RE:probablyl gonna just kick it
2,Subject:  RE:   i haven't thought about it yet.  what are you doing
2,"Subject: RE:   you know, whatever.  i will let you know later.  what are you doing"
2,Subject:  RE:      like what?
2,Subject: RE:      i can think of a few things
2,Subject:  RE:         i was just kidding.  i am very sweet.  i feel terrible that you      didn't
2,Subject: RE:         real sweet.  you have a stone heart.
2,it was ok.  we went to the lsu game and lsu lost so we came home that night.  what did you do this weekend? 
2,Subject:  i didn't get your message until late last night.  what's going on?  did youhave a good weekend
2,mini me 
2,"Subject:RE: Jen and Max!!!!or tattoo, Fantasy Island was around there somewhere."
2,Subject: RE: Jen and Max!!!!merlin can be captain castillo
2,"Subject:  RE: Jen and Max!!!!   that'd be good, I'll be tubbs."
2,Subject: RE: Jen and Max!!!!   i think i will wear a suit with a t-shirt like sonny crocket
2,Subject:  RE: Jen and Max!!!!      yeah you'd have to get some neon pink button ups and black pants
2,Subject: RE: Jen and Max!!!!      i just want to meet some models down there.  i don't hang out at
2,"Subject:  RE: Jen and Max!!!!         nobody speaks english, dirty, high crime rate.  We'll probably be   at"
2,Subject: RE: Jen and Max!!!!         does miami suck?  i haven't ever been there.  i have been to
2,Subject:  RE: Jen and Max!!!!            I'd rather go to the caymans personally.  Miami sucks.
2,Subject: RE: Jen and Max!!!!            she called me.  she keeps in touch with me.  she spilled the
2,Subject:  RE: Jen and Max!!!!               are you still talking to your new years romance? who is this         friend
2,yeah.  i couldn't get an opp to  talk to her. did you know her 
2,"Subject:so, were you running next to the blond yesterday in the body shop?  i saw you on my way down to Boot Camp and there was a blond next to you."
2,they have to be worried about you in ebs if you come in to work hung over on mondays
2,"i think hoskina is having a going away happy hour, but after that i am not doing anything.  i need to watch hockey. "
2,the blonde did have a hot body.  she doesn't have as pretty of a face.  tough loss last night. 
2,"Subject:RE: i did too, i was wasted, and thought it would be a good move to drive home.  the blonde was hotter than the chick in the leather jacket."
2,Subject:RE: no.  i got her number though.  i want to hook up with that girl paige in the brown leather jacket.  what happened to you?  i had a blast that night.
2,Subject:did you hook up with that blonde chick saturday night?
2,it wont let me in.  says i need to login. 
2,Subject:NY Times Articlehttp://www.nytimes.com/2001/11/07/business/07POWE.html?searchpv=nytToday&pagewanted=print
2,nice.  i knew that would be a better choice.  saturday night is on dog.  we are going to golf sat also if you are in.  let me know.  tee time is at 11.
2,i think they sell tickets for that dude's concert at the hollywood food store around the corner from my house.
2,pay more than i want.  so from now on you need to pay when we go out. 
2,"Subject:RE:the dog is a couple of months old.  so, are you going to pay more than youwant to or just lower your standards?"
2,Subject: RE:i havent looked anymore.  i will look this weekend.   i think i need to pay
2,"Subject:  RE:   whatever, you don't have to believe me but i did get a dog yesterday.   melisa and i went to lunch and then went and got the dog.  she took the"
2,Subject: RE:   i don't believe you b/c i don't think you would not have had time to get
2,Subject:  RE:      why don't you believe me?  i am not lying!
2,Subject: RE:      stop lying
2,Subject:  RE:         she isn't imaginary.  her name is bailey.
2,Subject: RE:         this situation reminds me of kids with imaginary friends.  what is
2,Subject:  RE:            i got plenty of sleep.  my puppy is a perfect angel.  i am not      sure
2,Subject: RE:            did you get any sleep last night with your new dog?  when do i
2,"Subject:  RE:               no, i would win that bet, it is just annoying that you keep      trying"
2,how was this weekend?  did you get into anything?
2,jen's dad better buy a bunch of booze.  and the schrutt's better take us somewhere nice for the rehersal dinner.  and jen's friends better put out.
2,your past few months have been just as bad.  at least i didn't close uropa b/c i was puking in the bathroom.
2,yeah.  she is cute.  i heard she was divorced but i wasn't sure.  little young to be divorced. 
2,"Subject:RE:no, i don't know the girl paige.  is she the one that is divorced? if so, then my friend knows her.  am i thinking of the right person?"
2,Subject: RE: she is nice.  i don't think it will lead to much.  do you know that girl paige?     
2,"Subject:  RE:    i left kind of early saturday night, b/c i didn't want to be hung over    on sunday.    i'm trying to study for the damn CPA exam again....yes, i still haven't"
2,what is going on?  so is the wedding in miami now?  do i need to buy some club clothes for south beach? 
2,Subject:Re:No...why????
2,who is better for the avs to play?  what has been going on in denver?
2,tux has been ordered.  speech is being considered. 
2,Subject:January Info.Matt-
2,whatever.  i think you are messing around and you probably love the comparisson. 
2,"Subject:RE:she does look like a man, she's hideous.  you are ruining my day."
